20160501,GS,Por,34,425,214,166,54,178,266,287,99,108,89,178,11,1,0,5,21,12,105,86,2,4,1,1,1,3,1,2,2,2,5,1,0,3,3
20160501,GS,Por,34,425,214,166,54,11,266,287,99,108,62,108,356,6,3,12,5,12,105,88,-2,4,1,1,1,4,1,2,2,2,6,2,2,2,1
20160501,GS,Por,34,425,214,166,54,11,266,287,99,356,58,54,268,5,2,18,5,11,106,91,-2,4,1,1,1,5,1,2,2,2,3,3,2,0,1
20160501,GS,Por,34,425,214,166,268,11,266,287,99,356,68,11,374,1,0,6,9,10,112,94,3,4,1,1,1,3,1,3,2,2,3,1,1,1,2
20160501,GS,Por,34,425,214,166,268,374,266,287,99,356,65,268,384,3,0,11,4,9,116,98,0,4,1,1,2,3,0,3,2,2,3,2,1,0,1
20160501,GS,Por,34,425,214,166,384,374,266,287,99,356,0,214,87,1,0,0,4,0,116,98,0,4,1,1,2,0,0,3,2,2,3,0,0,0,1
20160501,GS,Por,34,425,87,166,384,374,266,287,99,356,48,34,407,4,2,3,9,8,116,101,-3,4,1,0,2,0,0,3,2,2,3,0,0,0,1
20160501,GS,Por,407,425,87,166,384,374,266,287,99,356,0,166,285,2,0,0,9,0,116,101,0,2,1,0,2,0,0,3,2,2,3,0,0,0,1
20160501,GS,Por,407,425,87,285,384,374,266,287,99,356,0,425,31,1,2,0,9,0,116,101,0,2,1,0,0,0,0,3,2,2,3,0,0,0,1
20160501,GS,Por,407,31,87,285,384,374,266,287,99,356,0,287,310,2,0,0,9,0,116,101,0,2,2,0,0,0,0,3,2,2,3,0,0,0,1
20160501,GS,Por,407,31,87,285,384,374,266,310,99,356,0,266,94,3,0,0,0,0,116,101,0,2,2,0,0,0,0,3,0,2,3,0,0,0,0
20160501,GS,Por,407,31,87,285,384,374,94,310,99,356,0,99,440,2,0,0,0,0,116,101,0,2,2,0,0,0,0,0,0,2,3,0,0,0,0
20160501,GS,Por,407,31,87,285,384,374,94,310,440,356,73,0,0,-1,-1,3,4,7,118,106,-3,2,2,0,0,0,0,0,0,0,3,0,0,0,0
20160420,Cle,Det,218,402,272,221,426,76,220,184,313,121,155,426,317,2,0,8,13,21,2,4,-2,0,0,0,0,2,0,0,0,0,1,2,1,1,2
20160420,Cle,Det,218,402,272,221,317,76,220,184,313,121,278,313,233,1,0,16,34,37,13,17,-2,0,0,1,0,0,0,0,1,1,1,1,2,3,3
20160420,Cle,Det,218,402,272,221,317,76,220,184,233,121,16,184,313,2,1,18,2,4,13,17,0,0,0,1,0,1,0,0,2,0,1,2,3,1,1
20160420,Cle,Det,218,402,272,221,317,76,220,313,233,121,29,272,394,2,0,20,2,4,15,17,2,0,0,2,0,1,0,0,1,0,1,3,3,0,1
20160420,Cle,Det,218,402,394,221,317,76,220,313,233,121,129,221,224,0,0,3,8,9,17,26,-7,0,0,0,0,1,0,0,1,1,1,0,1,1,1
20160420,Cle,Det,218,402,394,224,317,76,220,313,233,121,0,220,51,0,0,0,8,0,17,26,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
20160420,Cle,Det,218,402,394,224,317,76,51,313,233,121,78,121,40,1,0,5,11,16,23,26,6,0,0,0,2,1,0,0,1,1,1,2,0,0,2
20160420,Cle,Det,218,402,394,224,317,76,51,313,233,40,17,233,68,1,0,6,3,4,23,27,-1,0,0,1,2,1,0,0,1,1,0,3,0,0,1
20160420,Cle,Det,218,402,394,224,317,76,51,313,68,40,0,317,221,1,0,6,0,0,23,27,0,0,0,1,2,1,0,0,1,0,0,3,0,0,0
20160420,Cle,Det,218,402,394,224,221,76,51,313,68,40,18,0,0,-1,-1,2,1,3,23,28,-1,0,0,1,2,0,0,0,1,0,0,0,0,0,0
20160420,Cle,Det,221,394,224,113,145,233,51,40,68,428,215,51,184,0,2,12,8,20,34,30,9,0,1,2,0,1,1,0,0,0,0,1,0,0,1
20160420,Cle,Det,221,394,224,113,145,233,184,40,68,428,0,40,121,0,1,12,0,0,34,30,0,0,1,2,0,1,1,2,0,0,0,1,0,0,0
20160420,Cle,Det,221,394,224,113,145,233,184,121,68,428,0,428,220,0,0,12,0,0,34,30,0,0,1,2,0,1,1,2,1,0,0,1,0,0,0
20160420,Cle,Det,221,394,224,113,145,233,184,121,68,220,40,145,272,2,2,17,4,9,34,30,0,0,1,2,0,2,1,2,1,0,0,2,0,0,1
20160420,Cle,Det,221,394,224,113,272,233,184,121,68,220,0,394,402,1,0,0,4,0,34,30,0,0,1,2,0,2,1,2,1,0,0,0,0,0,1
20160420,Cle,Det,221,402,224,113,272,233,184,121,68,220,84,233,313,1,1,4,7,7,39,34,1,0,0,2,0,2,1,2,1,0,0,0,0,0,1
20160420,Cle,Det,221,402,224,113,272,313,184,121,68,220,0,68,76,0,0,4,0,0,39,34,0,0,0,2,0,2,1,2,1,0,0,0,0,0,0
20160420,Cle,Det,221,402,224,113,272,313,184,121,76,220,35,113,218,0,0,5,1,2,42,36,1,0,0,2,0,2,1,2,1,0,0,0,0,0,0
20160420,Cle,Det,221,402,224,218,272,313,184,121,76,220,29,224,394,2,1,2,2,3,42,38,-2,0,1,2,0,2,1,2,1,0,0,1,0,0,1
20160420,Cle,Det,221,402,394,218,272,313,184,121,76,220,121,394,113,2,0,6,10,14,45,45,-4,1,1,2,0,2,2,2,1,0,0,2,1,1,3
20160420,Cle,Det,221,402,113,218,272,313,184,121,76,220,120,272,145,2,2,7,19,16,50,53,-3,1,2,1,0,2,2,2,1,0,0,2,0,1,5
20160420,Cle,Det,221,402,113,218,145,313,184,121,76,220,0,402,224,2,2,0,19,0,50,53,0,1,2,1,0,2,2,2,1,0,0,0,0,1,5
20160420,Cle,Det,221,224,113,218,145,313,184,121,76,220,0,184,233,2,1,0,19,0,50,53,0,1,2,1,0,2,2,2,1,0,0,0,0,1,5
20160420,Cle,Det,221,224,113,218,145,313,233,121,76,220,76,0,0,-1,-1,7,11,18,55,53,5,1,2,1,0,3,2,1,1,1,0,1,1,1,1
20160420,Cle,Det,218,221,272,402,426,76,121,184,220,313,433,313,233,3,1,24,29,53,71,62,7,0,2,2,3,2,2,2,2,2,3,2,5,5,2
20160420,Cle,Det,218,221,272,402,426,76,121,184,220,233,125,221,224,2,2,30,4,10,76,66,1,0,2,2,3,2,2,2,2,2,1,2,5,0,0
20160420,Cle,Det,218,224,272,402,426,76,121,184,220,233,54,220,51,2,0,5,6,7,76,68,-2,0,2,2,3,2,2,2,3,2,1,0,1,1,0
20160420,Cle,Det,218,224,272,402,426,76,121,184,51,233,36,426,113,2,1,8,1,4,77,68,1,0,2,2,3,2,2,2,3,0,1,0,1,0,0
20160420,Cle,Det,218,224,272,402,113,76,121,184,51,233,0,121,68,2,0,0,1,0,77,68,0,0,2,2,3,1,2,2,3,0,1,0,0,0,0
20160420,Cle,Det,218,224,272,402,113,76,68,184,51,233,72,0,0,-1,-1,7,6,13,82,68,5,0,2,2,3,1,2,0,3,0,1,0,0,0,0
20160420,Cle,Det,221,394,224,113,145,76,233,51,40,428,91,233,313,1,3,4,4,8,86,70,2,2,2,2,1,3,2,1,0,0,0,0,0,0,0
20160420,Cle,Det,221,394,224,113,145,76,313,51,40,428,44,40,121,0,2,8,6,10,88,71,1,2,2,2,1,4,2,4,0,0,0,1,1,1,1
20160420,Cle,Det,221,394,224,113,145,76,313,51,121,428,0,51,220,0,2,8,0,0,88,71,0,2,2,2,1,4,2,4,0,2,0,1,1,0,0
20160420,Cle,Det,221,394,224,113,145,76,313,220,121,428,110,428,184,0,3,14,6,12,91,74,0,2,2,3,2,4,2,4,2,2,0,3,1,0,2
20160420,Cle,Det,221,394,224,113,145,76,313,220,121,184,86,145,272,4,2,20,7,13,93,76,0,2,2,3,2,4,2,4,3,2,3,3,2,1,0
20160420,Cle,Det,221,394,224,113,272,76,313,220,121,184,80,76,68,2,0,8,21,22,94,77,0,2,2,3,3,2,2,4,3,2,4,1,1,2,1
20160420,Cle,Det,221,394,224,113,272,68,313,220,121,184,0,224,402,3,3,8,0,0,94,77,0,2,2,3,3,2,0,4,3,2,4,1,1,0,0
20160420,Cle,Det,221,394,402,113,272,68,313,220,121,184,0,113,218,3,0,0,0,0,94,77,0,2,2,3,3,2,0,4,3,2,4,0,0,0,0
20160420,Cle,Det,221,394,402,218,272,68,313,220,121,184,41,394,113,2,3,3,3,6,95,80,-2,3,2,3,0,2,0,5,3,2,4,1,1,1,1
20160420,Cle,Det,221,113,402,218,272,68,313,220,121,184,29,221,224,3,3,2,5,4,98,80,3,3,3,3,0,2,0,5,3,2,4,0,0,1,1
20160420,Cle,Det,224,113,402,218,272,68,313,220,121,184,0,121,233,2,1,0,5,0,98,80,0,3,3,3,0,2,0,5,3,2,4,0,0,1,1
20160420,Cle,Det,224,113,402,218,272,68,313,220,233,184,138,184,297,5,0,14,10,24,100,86,-4,3,3,4,0,2,0,6,3,1,5,1,2,2,1
20160420,Cle,Det,224,113,402,218,272,68,313,220,233,297,0,313,428,6,0,14,0,0,100,86,0,3,3,4,0,2,0,6,3,1,0,1,2,0,0
20160420,Cle,Det,224,113,402,218,272,68,428,220,233,297,0,220,118,3,0,14,0,0,100,86,0,3,3,4,0,2,0,0,3,1,0,1,2,0,0
20160420,Cle,Det,224,113,402,218,272,68,428,118,233,297,28,272,295,2,0,15,1,2,102,88,0,3,3,4,0,2,0,0,0,1,0,1,2,0,0
20160420,Cle,Det,224,113,402,218,295,68,428,118,233,297,0,402,237,4,0,0,1,0,102,88,0,3,3,4,0,0,0,0,0,1,0,0,0,0,0
20160420,Cle,Det,224,113,237,218,295,68,428,118,233,297,0,218,238,0,0,0,1,0,102,88,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0
20160420,Cle,Det,224,113,237,238,295,68,428,118,233,297,73,0,0,-1,-1,3,3,5,107,90,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0
20160417,Mia,Cha,120,443,114,231,453,445,260,38,462,475,148,231,464,2,0,12,11,23,9,3,6,0,0,0,2,0,0,1,0,1,0,2,2,2,2
20160417,Mia,Cha,120,443,114,464,453,445,260,38,462,475,229,475,222,0,0,15,23,27,19,11,2,0,1,0,0,0,1,1,0,1,0,1,1,3,3
20160417,Mia,Cha,120,443,114,464,453,445,260,38,462,222,0,120,371,0,0,15,0,0,19,11,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
20160417,Mia,Cha,371,443,114,464,453,445,260,38,462,222,157,462,244,1,0,7,4,11,28,15,5,0,1,0,0,0,1,1,0,1,0,0,0,0,0
20160417,Mia,Cha,371,443,114,464,453,445,260,38,244,222,0,260,267,1,0,7,0,0,28,15,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
20160417,Mia,Cha,371,443,114,464,453,445,267,38,244,222,0,453,413,0,0,7,0,0,28,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160417,Mia,Cha,371,443,114,464,413,445,267,38,244,222,0,443,120,1,0,0,0,0,28,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160417,Mia,Cha,371,120,114,464,413,445,267,38,244,222,86,38,260,0,1,7,6,13,33,17,3,0,0,1,0,0,1,1,0,1,0,1,2,2,1
20160417,Mia,Cha,371,120,114,464,413,445,267,260,244,222,100,0,0,-1,-1,17,8,18,41,22,3,1,0,1,1,1,1,1,1,1,0,4,2,0,3
20160417,Mia,Cha,120,231,464,371,413,38,260,222,244,267,105,413,453,2,0,7,5,12,43,25,-1,0,2,2,1,2,0,1,0,1,1,2,0,0,2
20160417,Mia,Cha,120,231,464,371,453,38,260,222,244,267,141,260,106,1,0,7,12,14,47,31,-2,0,2,2,1,1,0,1,0,1,1,1,0,0,3
20160417,Mia,Cha,120,231,464,371,453,38,106,222,244,267,14,464,114,3,1,9,3,5,47,32,-1,0,2,3,1,1,0,0,0,1,1,2,0,0,1
